RA,DEC,radius,env_flag
135.015015,45.5738535,24.272876739501953,8.0
140.479854,45.5678282,6.904325485229492,1.0
154.978848,45.5497242,193.69627380371094,1.0
217.55073750000003,45.5423051,16.036930084228516,5.0
201.4428555,45.5400184,10.402105331420898,5.0
239.2741995,45.5214816,14.932112693786621,1.0
150.01955999999998,45.5198838,24.272876739501953,3.0
177.5783205,45.4865876,12.10936164855957,3.0
177.55180049999998,45.4786888,13.125662803649902,3.0
201.852399,45.4386497,22.34195899963379,8.0
217.1444565,45.4320417,14.897769927978516,5.0
232.9705035,45.4307196,16.638771057128906,1.0
238.8313515,45.4253724,32.2939567565918,3.0
170.070849,45.3895941,1.778775930404663,1.0
202.41135300000002,45.3878694,30.698789596557617,3.0
215.6345685,45.3833995,18.928720474243164,1.0
154.70327250000003,45.360324,11.943215370178223,5.0
133.39940099999998,45.3355237,20.32924461364746,5.0
136.4039535,45.322368,24.49747085571289,1.0
154.11754499999998,45.3215605,14.966534614562988,1.0
169.6176585,45.3127788,13.095475196838379,1.0
136.14084,45.2920916,44.990543365478516,1.0
242.4117825,45.2785365,16.44830894470215,1.0
168.1129635,45.265914,20.282489776611328,1.0
162.0666465,45.2057305,24.49747085571289,1.0
180.6821775,45.1910698,28.062170028686523,15.0
219.42998550000002,45.1857079,21.633224487304688,1.0
236.298789,45.1782012,11.559588432312012,1.0
167.1349065,45.173333,9.018228530883789,1.0
178.9658175,45.1626573,13.125662803649902,15.0
165.456561,45.1480136,21.33640480041504,1.0
276.5027625,45.1355591,35.819644927978516,1.0
110.6853255,45.1084587,51.537254333496094,5.0
150.952683,45.0826677,6.669929504394531,1.0
245.70804300000003,45.071416,4.218142509460449,1.0
235.9625175,45.0668356,17.34288215637207,1.0
216.7773315,45.0437116,7.9272260665893555,3.0
173.045847,45.018461,7.587893962860107,1.0
234.35923499999998,45.018135,27.10948371887207,1.0
145.01362949999998,44.9921215,7.945500373840332,1.0
192.0,44.9833333,30.0,1.0
168.54786,44.9681336,10.28303337097168,1.0
138.060501,44.9548679,64.13886260986328,3.0
218.863008,44.9501769,17.543703079223633,1.0
229.8125565,44.9162455,43.966434478759766,1.0
134.8769295,44.9139338,87.92679595947266,3.0
202.784976,44.9020835,10.04896354675293,5.0
204.20553,44.8814818,19.820802688598633,15.0
187.1898555,44.8642038,117.79347229003906,15.0
216.631281,44.8623198,31.054264068603516,5.0
166.4370047012638,44.83210189496299,19.267419815063477,1.0
189.9112035,44.8211232,31.125852584838867,5.0
216.72969750000001,44.8165312,7.640490531921387,3.0
184.3689435,44.8112542,28.649778366088867,15.0
184.812792,44.8005421,12.36292552947998,5.0
204.38636400000001,44.7934974,14.592216491699219,15.0
203.817492,44.7613841,29.5883846282959,15.0
187.77521099999998,44.7469551,9.865549087524414,5.0
141.516198,44.7339165,12.306122779846191,1.0
179.99389200000002,44.7185947,17.993732452392578,5.0
239.80204350000002,44.7164614,18.455307006835938,1.0
217.310274,44.6990235,36.56968688964844,5.0
225.2888235,44.6981791,21.43488883972168,1.0
150.960312,44.6860227,9.640981674194336,1.0
224.909421,44.6729983,10.3543119430542,1.0
204.140334,44.5991646,27.677143096923828,15.0
204.307785,44.5909585,17.63132667541504,15.0
210.306834,44.5883473,13.935458183288574,5.0
204.37402500000002,44.5848411,11.888340950012207,15.0
162.825216,44.5718351,14.592216491699219,1.0
178.741548,44.5596675,7.032686233520508,15.0
220.2970245,44.5593077,9.596685409545898,3.0
140.76284399999997,44.5549042,34.28635025024414,1.0
180.790416,44.5312149,177.06031799316406,15.0
220.383351,44.5127532,45.09425735473633,3.0
141.9784305,44.5061243,19.729734420776367,1.0
163.6006815,44.5005309,10.118618965148926,1.0
220.3214535,44.4788139,22.80978775024414,3.0
107.556567,44.4573087,65.331298828125,8.0
217.46233800000002,44.4476277,19.369626998901367,1.0
201.364965,44.4378138,9.707809448242188,5.0
177.3788895,44.4092558,8.83326530456543,5.0
107.3260815,44.380009,28.715822219848633,8.0
192.379323,44.359282,17.66530990600586,5.0
151.915788,44.3044382,26.31002426147461,1.0
183.904596,44.2861729,20.47016143798828,5.0
279.80589899999995,44.2532158,31.125852584838867,1.0
135.9909345,44.2500703,28.583885192871094,5.0
234.1874685,44.2367627,42.473812103271484,3.0
178.8045075,44.2190386,13.277650833129883,15.0
179.7368325,44.1928002,25.183799743652344,15.0
172.777959,44.1841052,11.970746994018555,1.0
224.758254,44.1759911,15.001035690307617,1.0
178.809525,44.1499103,20.423080444335938,15.0
208.895361,44.1310145,8.652094841003418,5.0
178.2058515,44.1207736,161.85317993164062,15.0
178.7749245,44.1030124,10.426084518432617,15.0
204.3083595,44.0960636,9.443244934082031,5.0
183.229893,44.090946,7.7467803955078125,15.0
218.4392655,44.0821782,20.47016143798828,1.0
168.3710505,44.0747837,9.574613571166992,5.0
238.2892665,44.0470589,12.277819633483887,1.0
198.048858,44.0377017,186.69009399414062,15.0
237.2339813291024,43.98600323418969,15.974593162536621,1.0
218.835984,43.9717819,14.064401626586914,1.0
179.630676,43.9468119,146.258544921875,15.0
244.6129455,43.9425287,7.872655868530273,1.0
156.4616055,43.9328231,13.61824893951416,5.0
206.598645,43.872219,111.71751403808594,10.0
200.131929,43.8654974,9.270886421203613,5.0
216.433737,43.8635456,14.425180435180664,5.0
206.577792,43.8513471,28.387115478515625,10.0
208.200051,43.8279831,26.128908157348633,5.0
243.68064900000002,43.7607793,12.334491729736328,1.0
244.284435,43.7499705,18.244050979614258,1.0
112.437681,43.7458454,10.644401550292969,1.0
180.8455635,43.7442283,15.105018615722656,15.0
166.7046975,43.7230171,24.952913284301758,1.0
177.1492305,43.7217291,13.400507926940918,1.0
222.99942000000001,43.7206117,32.74320983886719,3.0
155.75691750000001,43.7098419,1.8841750621795654,1.0
207.09717750000002,43.7084955,19.192045211791992,10.0
183.32036100000002,43.6985004,128.56455993652344,15.0
182.3740425,43.6852719,85.53054809570312,15.0
202.33206149999998,43.6819008,25.241853713989258,5.0
222.94458600000002,43.6448539,27.549978256225586,3.0
207.238716,43.6000696,30.0,5.0
171.5342745,43.5864893,177.06031799316406,5.0
144.08563049999998,43.5767305,26.860942840576172,1.0
204.763119,43.5662499,24.781139373779297,1.0
207.7990665,43.5555586,29.317115783691406,1.0
214.258275,43.50545,21.883726119995117,1.0
256.4391255,43.48025,10.0,1.0
252.6485086,43.4773723,1.3550381660461426,3.0
205.8764175,43.4625984,30.557741165161133,1.0
261.0407,43.4527,23.233854293823242,1.0
183.889305,43.4341353,35.246925354003906,5.0
170.210142,43.4272591,11.833719253540039,1.0
207.1623735,43.4126147,58.360801696777344,10.0
152.9704575,43.4083738,16.297510147094727,8.0
174.876141,43.4079609,12.081511497497559,5.0
184.8864855,43.3867801,11.998342514038086,5.0
247.781583,43.348518,56.639739990234375,1.0
166.5190275,43.3311105,33.19871520996094,3.0
137.461656,43.3063039,21.385591506958008,5.0
111.6475095,43.2963548,62.968196868896484,1.0
205.33070099999998,43.2904923,24.384916305541992,5.0
171.23528549999997,43.2827778,9.508702278137207,1.0
201.3079635,43.2672556,59.036590576171875,8.0
208.04077049999998,43.2429026,36.65399169921875,3.0
168.638922,43.2359513,32.21968078613281,1.0
182.454615,43.2346966,31.558856964111328,15.0
187.18523249999998,43.224294,103.0673828125,5.0
199.155339,43.2195278,21.484302520751953,1.0
216.6470955,43.2013465,14.260056495666504,1.0
150.02409450000002,43.1929413,15.744223594665527,1.0
139.0990545,43.1886205,9.707809448242188,1.0
205.862433,43.1885277,16.792728424072266,5.0
144.650718,43.1767728,25.010435104370117,1.0
174.71462549999998,43.165599,37.68090057373047,1.0
144.885681,43.1469056,13.247113227844238,1.0
153.20238,43.1455269,49.44486999511719,8.0
154.38745799999998,43.1448462,15.492490768432617,1.0
181.49099999999999,43.1437943,96.18807983398438,15.0
157.809312,43.1374266,33.89387893676758,3.0
157.012017,43.1323295,14.12932014465332,5.0
208.009761,43.1282659,10.79248046875,3.0
181.942092,43.1263282,47.11088562011719,15.0
135.93395855251418,43.11550261466432,15.002756118774414,3.0
181.970247,43.1110588,20.376108169555664,15.0
157.8274365,43.0927126,8.262685775756836,3.0
200.1252135,43.083943,47.656402587890625,8.0
181.762722,43.0656532,53.34838104248047,15.0
200.185791,43.060409,14.55865478515625,5.0
240.62537365230125,43.0333481398868,1.8456459045410156,1.0
170.1683025,43.0222502,10.21224594116211,1.0
215.05076250000002,43.0197723,8.455148696899414,1.0
139.1045085,43.0053736,13.77593994140625,3.0
162.222393,43.0030425,15.564001083374023,1.0
256.688061,42.9991357,21.18952751159668,1.0
205.129878,42.993819,30.0,1.0
205.124178,42.9925554,36.15107727050781,1.0
139.104816,42.9916684,28.45255470275879,3.0
212.899277309319,42.964139679418324,7.413689613342285,1.0
181.54477500000002,42.9557731,36.48558044433594,15.0
179.90398199999998,42.9542586,17.993732452392578,15.0
217.45532250000002,42.9397502,9.508702278137207,1.0
172.7193345,42.9393845,11.379449844360352,1.0
243.82821931238442,42.923129897355544,9.809577941894531,1.0
181.49812050000003,42.9026077,15.001035690307617,15.0
170.9910945,42.8838385,7.29661226272583,1.0
220.566771,42.8304264,11.353277206420898,1.0
170.510829,42.8192319,39.730247497558594,1.0
176.11355550000002,42.7924936,7.483784198760986,1.0
180.010104,42.7897408,9.93393325805664,15.0
201.760968,42.7800745,19.820802688598633,8.0
220.038375,42.7795421,45.09425735473633,3.0
201.6523575,42.7642596,36.234413146972656,3.0
219.967392,42.7423322,60.27278518676758,8.0
252.52067250000002,42.7397293,69.04325103759766,3.0
179.641851,42.7340336,65.33129119873047,10.0
200.35501349999998,42.7303063,23.50288963317871,1.0
252.69166650000003,42.7225464,21.733078002929688,3.0
179.71752,42.7224388,63.258846282958984,15.0
188.112132,42.7040812,41.031864166259766,15.0
191.2815225,42.7022933,7.313432693481445,1.0
157.3522005,42.6835597,9.313678741455078,1.0
157.137294,42.6688507,15.0,8.0
159.05378249999998,42.6582545,22.035415649414062,1.0
137.7850215,42.6562607,21.733078002929688,5.0
137.794167,42.6336111,30.0,5.0
221.053476,42.6288596,26.370676040649414,1.0
164.828952,42.5898282,10.18875789642334,1.0
253.998357,42.560029,14.358902931213379,1.0
204.9096585,42.5457569,8.61234188079834,5.0
113.3294955,42.5453788,11.617729187011719,1.0
206.013459,42.5437795,17.144359588623047,5.0
207.64957049999998,42.5413969,46.464500427246094,1.0
182.40029099999998,42.5341832,79.45500183105469,15.0
190.570683,42.5209494,27.549978256225586,1.0
201.2038665,42.491832,18.244050979614258,5.0
218.47727855827077,42.4552233095577,10.0,1.0
138.10833,42.438331,13.825263023376465,5.0
181.60576350000002,42.4345719,10.74289321899414,15.0
111.3504495,42.4331154,36.91246795654297,1.0
138.07668149999998,42.4217371,12.563806533813477,8.0
212.0717175,42.3999691,8.752281188964844,5.0
131.84164950000002,42.3988323,10.668939590454102,1.0
179.871456,42.3492297,11.275121688842773,5.0
204.644268,42.2626236,10.767658233642578,5.0
204.675666,42.2272789,4.401260852813721,5.0
209.45608950000002,42.2248116,23.93984031677246,1.0
228.771387,42.2095269,44.578067779541016,3.0
198.47364000000002,42.2074377,46.67897033691406,15.0
111.80883,42.2038586,30.0,1.0
120.09926700000001,42.1937777,65.93579864501953,1.0
146.64511349999998,42.1919429,33.351951599121094,1.0
222.636771,42.1820007,9.101673126220703,1.0
187.2179985,42.1779267,21.385589599609375,15.0
138.204477,42.1776449,8.5333833694458,8.0
206.1447435,42.1695314,17.34288215637207,10.0
197.4775485,42.151942,10.644401550292969,1.0
139.43126850000002,42.1345258,9.249564170837402,1.0
113.829189,42.0939345,14.592216491699219,3.0
187.78786499999998,42.0927431,10.79248046875,15.0
264.1643895,42.0881981,55.60594940185547,1.0
177.5511045,42.0746323,18.32826042175293,1.0
228.76356,42.0498893,63.11335372924805,3.0
230.731455,42.0328368,25.110353469848633,1.0
198.95539649999998,42.0292782,354.9124755859375,15.0
207.56642699999998,42.0270307,14.525171279907227,1.0
223.663308,42.0237993,18.798416137695312,1.0
139.34535300000002,41.9998104,72.79830169677734,8.0
139.3790535,41.9941715,52.85927963256836,8.0
138.50719800000002,41.9753865,8.652094841003418,5.0
113.89829850000001,41.9636117,14.194538116455078,3.0
146.39856450000002,41.9590323,20.47016143798828,1.0
199.687596,41.9498059,48.430755615234375,5.0
139.34034,41.910946,27.10948371887207,8.0
176.5098885,41.8840361,21.533828735351562,1.0
127.1186595,41.856713,56.24983596801758,5.0
209.27017949999998,41.8462926,74.32266235351562,15.0
148.71071849999998,41.8165667,18.412860870361328,5.0
209.27902500000002,41.7931183,33.58313751220703,10.0
198.24541785906376,41.785580185399354,100.67265319824219,15.0
215.824602,41.7759168,49.90237808227539,1.0
149.8749345,41.7671003,19.016090393066406,3.0
224.689143,41.7656449,46.35763168334961,1.0
206.4527205,41.7454636,17.746849060058594,15.0
182.229486,41.7408587,34.603599548339844,15.0
231.63072,41.7252404,26.73752784729004,3.0
131.062674,41.7167123,24.553943634033203,5.0
206.32978500000002,41.7124718,97.07809448242188,15.0
207.188184,41.7097724,20.517349243164062,10.0
187.629981,41.7008037,60.27278137207031,15.0
159.7894545,41.686761,108.92341613769531,1.0
206.062017,41.6773371,14.096823692321777,15.0
149.937513,41.676748,14.525171279907227,3.0
231.533082,41.6760604,55.478057861328125,3.0
231.5256195,41.6706914,27.10948371887207,3.0
187.651425,41.6439942,201.42864990234375,15.0
206.3736945,41.6420248,10.546813011169434,10.0
146.826417,41.6378808,7.364126682281494,1.0
207.250182,41.632837,9.080739974975586,5.0
222.6899085,41.6285019,13.462361335754395,1.0
164.072895,41.6008812,29.5883846282959,1.0
174.85323449999999,41.5994007,19.147905349731445,1.0
122.39988000000001,41.5943353,24.667280197143555,5.0
168.966675,41.5911199,56.24983596801758,1.0
186.0467955,41.5811195,9.775100708007812,5.0
186.7623825,41.5731682,10.767658233642578,1.0
145.929114,41.5691624,9.797635078430176,3.0
181.96485900000002,41.5630197,11.327165603637695,10.0
206.19070050000002,41.5566527,15.492490768432617,10.0
131.4807345,41.5216695,8.111875534057617,1.0
159.80359199999998,41.5056549,14.161890983581543,5.0
206.286207,41.5033236,70.00373840332031,15.0
200.08866,41.4760752,27.047134399414062,1.0
147.24225,41.4456402,19.28063201904297,5.0
172.0758585,41.4437286,19.548851013183594,1.0
114.131253,41.4405084,10.81735897064209,1.0
165.0748035,41.4359075,7.818460464477539,1.0
226.5109635,41.4263277,11.671354293823242,1.0
154.57058999999998,41.4243426,221.88157653808594,8.0
182.10217649999998,41.4013418,12.621798515319824,5.0
241.424505,41.3851688,11.725226402282715,3.0
198.699072,41.366514,12.306122779846191,8.0
207.584901,41.3661875,54.591026306152344,15.0
241.441317,41.3447204,20.423080444335938,3.0
134.7969675,41.3427513,14.863505363464355,1.0
241.45786800000002,41.3300178,11.564351081848145,1.0
241.44593626971317,41.31844768348519,34.20249557495117,3.0
208.7222594,41.3141708,56.77030944824219,10.0
206.719359,41.3038783,24.952913284301758,15.0
207.9747165,41.3000125,10.30673885345459,15.0
231.625218,41.2908846,55.991390228271484,3.0
181.40020650000002,41.2895499,20.170021057128906,5.0
188.659236,41.2766854,8.752281188964844,5.0
190.46964749999998,41.2738703,42.181427001953125,5.0
216.90258300000002,41.2577621,44.373252868652344,1.0
208.4185455,41.2521504,16.56232261657715,10.0
170.4704805,41.2299703,24.328832626342773,1.0
241.31083050000004,41.1883967,18.202089309692383,1.0
207.859098,41.1847736,10.141944885253906,15.0
254.05886399999997,41.1712648,7.908994197845459,1.0
195.2899845,41.17019,10.025851249694824,1.0
112.7453835,41.1665845,13.555678367614746,1.0
154.0651665,41.166403,27.86899185180664,5.0
190.38698549999998,41.1509388,106.93534088134766,5.0
202.4910495,41.1411893,16.948108673095703,1.0
208.8645525,41.138901,10.74289321899414,10.0
230.493639,41.1253142,32.894344329833984,3.0
207.596544,41.1056404,10.426084518432617,10.0
145.7760585,41.0929644,29.452438354492188,8.0
127.92164249999999,41.0816371,10.917450904846191,5.0
166.41896250000002,41.0752559,6.841026306152344,1.0
198.4004175,41.0726518,8.494175910949707,5.0
188.798808,41.0608185,18.32826042175293,5.0
170.821674,41.060434,12.249581336975098,1.0
157.826514,41.040711,10.450119018554688,3.0
199.00242,40.9694195,19.05992889404297,8.0
188.7429525,40.9644952,10.402105331420898,1.0
275.8565295,40.9450221,35.32817840576172,1.0
217.3922925,40.9339992,8.672039985656738,1.0
138.6481965,40.9233632,10.002792358398438,10.0
178.978767,40.9218258,59.48904037475586,5.0
138.8129535,40.9179271,43.26346206665039,10.0
209.6847405,40.914034,16.22262954711914,15.0
232.2913965,40.907165,19.103866577148438,1.0
197.9628045,40.8950535,16.715572357177734,1.0
217.392831,40.8915077,13.555678367614746,1.0
116.1564585,40.8833615,1.5671886205673218,1.0
230.6254215,40.8810144,20.142866134643555,3.0
138.6797085,40.8795278,50.59659194946289,10.0
155.1101385,40.8780782,6.253472805023193,1.0
266.0360415,40.8672639,14.659570693969727,1.0
259.2768675,40.845006,55.862613677978516,1.0
176.65657050000002,40.8434579,10.165324211120605,8.0
208.531629,40.8170418,17.503353118896484,10.0
208.31778749999998,40.7960813,30.911582946777344,10.0
112.073514,40.7700661,40.84333419799805,1.0
150.98850449999998,40.7574335,89.56147766113281,5.0
188.35125,40.7475,30.0,5.0
207.91358699999998,40.737394,9.46501350402832,10.0
120.678771,40.6786216,34.68336868286133,1.0
231.5731725,40.6676052,19.369626998901367,3.0
231.685422,40.5802414,8.997488021850586,3.0
213.374424,40.5795006,14.325878143310547,5.0
208.770249,40.5715774,13.125662803649902,10.0
231.672834,40.5645932,116.98259735107422,3.0
207.061671,40.5524726,13.15592098236084,15.0
198.2166135,40.5428362,16.44830894470215,15.0
179.276037,40.5140579,16.46221160888672,15.0
206.95271100000002,40.488564,64.2867202758789,10.0
208.5589335,40.4772811,9.443244934082031,10.0
140.8066335,40.4656184,11.171751022338867,8.0
208.91641950000002,40.4616986,119.4321517944336,10.0
219.56778749999998,40.4567162,46.67897033691406,1.0
179.6222865,40.444484,10.378181457519531,1.0
207.7656705,40.4307287,9.730188369750977,15.0
232.878324,40.4300635,37.594234466552734,1.0
130.908207,40.4297891,10.595495223999023,5.0
163.2393495,40.3784326,13.77593994140625,5.0
207.24497250000002,40.375899,13.649641990661621,15.0
201.84703199999998,40.3678343,4.009786605834961,1.0
208.34006399999998,40.3639366,80.56033325195312,10.0
206.8904115,40.3511133,28.45255470275879,15.0
208.43984999999998,40.3386858,34.52401351928711,10.0
207.2958045,40.3268444,9.018228530883789,15.0
208.32831900000002,40.3163452,30.0,10.0
215.16779549999998,40.3153194,17.543703079223633,1.0
209.0419035,40.3032604,20.99526023864746,10.0
208.36137,40.302753,90.80740356445312,10.0
208.36139400000002,40.2831436,71.1412124633789,10.0
207.67284750000002,40.2793439,24.050342559814453,15.0
208.5017145,40.2773344,33.660552978515625,15.0
172.99620149999998,40.2336316,21.783178329467773,5.0
173.035191,40.2153634,10.892341613769531,1.0
207.8557395,40.2132533,19.414278030395508,15.0
140.822259,40.2000823,50.017417907714844,3.0
116.8749645,40.1869677,20.99526023864746,1.0
194.215557,40.1832448,38.069740295410156,15.0
208.78312499999998,40.1672637,24.384916305541992,15.0
140.81072849999998,40.1638436,28.126859664916992,3.0
170.4025575,40.1560933,17.263198852539062,15.0
140.449767,40.1510379,53.225685119628906,3.0
138.52116900000001,40.1137263,97.52619171142578,10.0
115.357902,40.1118996,51.182472229003906,5.0
208.0515225,40.0926325,13.935458183288574,15.0
141.0949995,40.0910385,18.455307006835938,8.0
207.40837800000003,40.0632186,12.85645580291748,15.0
279.360393,40.0578336,39.18512725830078,1.0
167.60469600000002,40.0528706,16.410478591918945,1.0
230.05653,40.0504093,8.592534065246582,1.0
207.677859,40.0356482,17.746849060058594,10.0
171.8414175,40.013067,46.251014709472656,5.0
189.0943365,40.005311,60.27278518676758,1.0
170.457696,40.0017573,28.651954650878906,15.0
207.2336175,39.9852094,60.27278518676758,10.0
208.51556699999998,39.9849639,17.584144592285156,10.0
207.434802,39.9847415,54.34020233154297,10.0
208.865577,39.9798267,17.463096618652344,10.0
208.7294415,39.9775904,21.18952751159668,15.0
170.779032,39.9567114,13.095475196838379,15.0
230.3362905,39.9490886,10.52255630493164,1.0
248.63458350000002,39.9462062,13.524500846862793,1.0
209.21197650000002,39.9377889,30.207950592041016,10.0
208.7816685,39.9364374,20.659568786621094,10.0
138.2433615,39.9278642,13.807697296142578,10.0
215.2280085,39.9142021,8.772457122802734,1.0
202.6993035,39.9127165,10.28303337097168,5.0
140.00234700000001,39.8925428,10.426084518432617,8.0
182.5062585,39.8839178,138.7143096923828,15.0
170.6312475,39.8769064,35.73725891113281,15.0
136.34792850000002,39.8732432,7.982175350189209,1.0
139.1394135,39.8727937,30.138473510742188,1.0
134.031474,39.8691168,12.738587379455566,1.0
207.601425,39.8580385,9.707809448242188,10.0
214.856976,39.8575743,24.83826446533203,3.0
188.00097300000002,39.8323185,18.28610610961914,5.0
214.7804145,39.8143489,16.260026931762695,3.0
171.1161045,39.8141757,10.165324211120605,15.0
190.379025,39.8130302,32.970176696777344,5.0
153.49365,39.8004334,14.592216491699219,5.0
215.10795598618088,39.78886180445226,28.50113868713379,3.0
215.1114795,39.786936,9.421525955200195,3.0
177.347139,39.7715298,66.54589080810547,5.0
153.249552,39.7713531,10.402105331420898,1.0
179.356959,39.761495,23.233854293823242,5.0
123.144342,39.7597572,10.21224594116211,1.0
182.728239,39.7571711,32.894344329833984,10.0
185.5272645,39.7463376,26.984928131103516,8.0
117.38976,39.7400955,15.963248252868652,1.0
208.417842,39.7242957,13.90340805053711,10.0
208.2433125,39.7186742,11.644511222839355,10.0
208.9090785,39.7162719,34.44460678100586,10.0
208.49805,39.7154593,16.948108673095703,10.0
207.4396395,39.7141837,17.065587997436523,10.0
118.19631150000001,39.712889,9.101673126220703,1.0
207.6807375,39.7068079,41.1264533996582,15.0
204.095265,39.7046056,12.680058479309082,5.0
229.2570645,39.6959847,17.993732452392578,1.0
215.1796485,39.6935867,65.93579864501953,3.0
208.09592099999998,39.6872502,49.7876091003418,10.0
206.615724,39.6783571,13.90340805053711,1.0
209.83414950000002,39.6694279,11.379449844360352,10.0
205.635531,39.6585123,56.24983596801758,5.0
273.09071400000005,39.6329573,60.41172790527344,1.0
188.46975750000001,39.6259263,21.883726119995117,5.0
145.8766695,39.6215967,18.88518524169922,1.0
128.752257,39.6134748,10.0,1.0
210.98872649999998,39.6011398,11.120421409606934,1.0
208.257831,39.5807535,46.78657531738281,15.0
207.711276,39.5748744,65.48189544677734,10.0
171.8351925,39.5697819,13.400507926940918,5.0
208.103664,39.557592,11.752256393432617,10.0
216.3376395,39.5394939,126.21798706054688,1.0
140.4398745,39.5247779,44.990543365478516,1.0
128.3030385,39.5138241,12.767951965332031,1.0
207.26897250000002,39.4976234,40.65568161010742,15.0
215.28814500000001,39.4972263,19.503890991210938,3.0
209.4053505,39.481546,30.84048843383789,1.0
181.0572945,39.4614657,18.784067153930664,5.0
197.08996199999999,39.4611348,28.45255470275879,1.0
207.8795085,39.4547024,10.002792358398438,10.0
153.54461999999998,39.4515488,44.578067779541016,5.0
204.8814825,39.4331572,13.095475196838379,5.0
172.647174,39.4166905,23.775039672851562,15.0
182.6360025,39.4057938,86.32195281982422,15.0
206.992938,39.3894834,9.596685409545898,10.0
134.9458485,39.3844341,12.680058479309082,5.0
186.151113,39.382767,59.4458122253418,1.0
181.9221495,39.3793762,39.11881637573242,15.0
115.2412965,39.3792314,9.865549087524414,3.0
206.880087,39.3746312,20.99526023864746,5.0
207.7717845,39.3690781,12.945571899414062,10.0
182.17117199999998,39.3229554,19.157472610473633,15.0
165.5009085,39.3185006,12.826886177062988,1.0
165.5408745,39.3125833,7.032686233520508,1.0
170.38402349999998,39.2995974,24.952913284301758,15.0
138.735288,39.261965,46.038509368896484,3.0
183.071169,39.2582014,36.57484436035156,5.0
171.79529100000002,39.2543333,30.0,15.0
171.092085,39.2456993,31.19760513305664,15.0
170.7888585,39.2291614,30.454490661621094,15.0
254.870472,39.2264209,10.571125984191895,1.0
210.65028,39.2203274,7.196498870849609,1.0
205.6914285,39.2176051,12.797385215759277,5.0
182.587809,39.2144779,11.405681610107422,5.0
134.75133,39.2097557,108.42295837402344,5.0
212.503026,39.1985768,11.223318099975586,1.0
207.197862,39.1968594,8.652094841003418,15.0
182.499483,39.1966032,8.074604034423828,1.0
272.788914,39.1703308,61.111263275146484,1.0
115.27215899999999,39.1647571,11.301114082336426,1.0
198.54492,39.1487128,26.73752784729004,5.0
146.95938,39.142162,11.644511222839355,8.0
204.93765,39.135899,30.0,5.0
182.433966,39.12587,13.61824893951416,15.0
103.91665800000001,39.095185,34.92377853393555,5.0
146.9935335,39.086182,7.535659313201904,8.0
173.2050375,39.0849305,25.534141540527344,5.0
146.9485155,39.084213,14.425180435180664,1.0
173.9788875,39.0446567,6.716163635253906,1.0
114.979641,39.0414054,27.423397064208984,3.0
171.5767335,39.0247021,61.56715393066406,15.0
188.5022445,39.019261,48.65430450439453,5.0
181.6740465,39.0093353,22.714529037475586,15.0
217.153728,38.9991636,55.991390228271484,1.0
200.2776615,38.9879511,9.486832618713379,8.0
171.0954525,38.9758948,20.0,5.0
151.8445725,38.9696503,30.0,1.0
136.8129405,38.9484212,30.48746109008789,1.0
171.756879,38.9304104,26.128908157348633,15.0
207.4068585,38.9206208,36.40166473388672,1.0
180.975015,38.902474,10.402105331420898,5.0
171.404028,38.8878716,23.819480895996094,15.0
229.9139385,38.8818988,9.663206100463867,1.0
222.11514,38.8757622,9.20706558227539,1.0
229.637595,38.8695665,8.300825119018555,1.0
171.026952,38.8564012,15.385841369628906,15.0
272.3589375,38.7943481,63.55083465576172,1.0
171.130788,38.7808588,7.711187362670898,15.0
171.18189900000002,38.7627867,121.65255737304688,15.0
200.48508750000002,38.7346783,89.76793670654297,8.0
170.891757,38.7262289,16.48622703552246,15.0
196.821573,38.7223889,15.385841369628906,1.0
208.1456355,38.705161,11.671354293823242,5.0
147.923655,38.7020196,9.292258262634277,5.0
254.37515700000003,38.6898172,12.767951965332031,3.0
254.34531450000003,38.6725477,41.89105224609375,3.0
128.420139,38.6497653,23.448833465576172,1.0
221.4823635,38.6312914,12.05372428894043,1.0
169.348353,38.6216338,18.198570251464844,5.0
155.01513899999998,38.6155268,28.321826934814453,5.0
203.38254,38.605423,20.142866134643555,5.0
171.1820115,38.5899854,41.45704650878906,15.0
170.94338249999998,38.5823993,18.583232879638672,5.0
170.992719,38.5623803,51.53725051879883,15.0
135.812769,38.55792,7.114120960235596,1.0
182.8408515,38.5398541,49.818565368652344,15.0
200.35416,38.536974,51.41872024536133,8.0
205.395048,38.5291635,14.891523361206055,3.0
218.036403,38.5229179,12.16525650024414,1.0
210.10542149999998,38.5207417,13.967582702636719,3.0
170.756751,38.519996,18.712045669555664,15.0
141.43867649999999,38.509922,9.080739974975586,5.0
205.42657499999999,38.4990313,28.84836769104004,3.0
185.2284915,38.4300084,20.754928588867188,8.0
206.92206900000002,38.4266055,10.644401550292969,1.0
238.18828950000002,38.4059402,18.160226821899414,1.0
150.7583115,38.3771622,15.139839172363281,1.0
220.79536499999998,38.3457985,22.967897415161133,1.0
206.9373915,38.3045789,25.82981300354004,3.0
206.842053,38.3027945,9.486832618713379,3.0
206.9395395,38.2592706,23.50288963317871,3.0
172.63897949999998,38.2406769,24.49747085571289,5.0
171.01124399999998,38.2198035,18.0767879486084,15.0
209.987838,38.2008859,23.3949031829834,3.0
209.9614095,38.1822897,82.62686157226562,3.0
207.784953,38.1821752,16.11095428466797,1.0
139.2688665,38.1793414,16.335079193115234,1.0
188.279289,38.1163873,30.0,5.0
189.7371945,38.0902535,11.564351081848145,1.0
