879.36847,2326.9097,2366.7078,2209.785,2176.436,2391.3364,2276.728,1799.5079,1970.944,1549.5112,1226.1519,848.8206,121.787445,408.66638,-222.35333,343.27368,465.7187,-33.516003,-396.33917,-396.1804
588.9498,1404.7848,2650.333,3386.9565,2740.3176,3214.59,3422.9897,3930.7322,3285.7617,2726.029,1973.602,1217.3646,621.88104,600.5377,1093.4479,165.50063,-108.947876,241.5348,165.24947,-228.80716
628.5918,586.9277,2162.3718,3151.8894,4284.4844,4969.57,6007.7256,7118.927,5627.493,3446.075,1962.7535,1826.6512,1665.8136,847.60767,933.97687,-181.07643,241.09216,133.39745,-135.35289,-425.42828
1106.3477,345.34845,1930.3992,2781.112,5020.998,6386.0234,7716.887,10299.309,9382.605,6331.683,4023.3022,3188.1646,3001.877,1526.6031,1912.3867,720.67346,359.8231,274.59186,-108.3915,-397.41614
15.152792,70.19755,2501.4797,2624.904,4415.045,6517.0435,8651.268,10929.267,11620.262,8735.806,6891.091,5659.0117,5308.9365,3103.423,2164.4312,835.5294,1086.1547,744.29816,199.40964,444.4648
489.86642,105.99394,1282.447,1494.949,2996.8848,5190.76,7902.246,10883.975,12012.821,11236.592,9855.438,9878.973,8388.8125,4738.1973,2941.0864,1354.2853,1540.1951,363.61017,146.05798,533.5553
677.9825,639.1908,1356.351,1714.0403,1630.7288,3186.5415,5678.4346,8241.791,10637.608,12176.573,10769.146,11421.657,10745.015,7452.313,3760.9753,1737.4102,1463.818,371.65225,367.59836,1212.2642
473.32837,-206.41753,582.4274,1665.2521,1695.1832,1462.5491,3304.6304,4554.196,6778.3496,8628.362,8687.294,9892.317,9797.067,8101.349,5461.1597,3449.8486,1995.205,1381.612,427.97977,713.7141
137.39165,358.2062,516.2792,643.48236,500.65323,949.85693,2717.3083,3186.7825,3935.1406,5194.9185,5571.662,7234.225,7876.6772,7355.3735,6085.725,3856.0347,2359.2854,1945.3555,952.0845,1366.7872
-872.36005,-67.9003,226.32872,140.91489,271.04297,841.37305,1422.0103,1920.1195,2810.0002,3039.2073,3271.1248,4591.345,5225.675,4743.4126,4792.1973,3937.1084,3164.8506,2406.277,1852.3779,1495.0164
189.67256,173.94553,-21.185268,-113.34496,504.57928,1191.9805,639.62305,676.3429,1864.7695,1222.5037,1757.6617,3342.887,3312.049,3039.8032,4301.217,4183.0005,4512.6514,3093.0098,2509.74,1660.2603
484.00186,648.75946,234.72697,435.43713,-25.681002,103.1031,282.20236,342.4092,1061.2078,1341.973,1344.6664,1352.1852,1613.9865,1640.1074,3126.659,3704.135,5717.9077,4836.4883,3268.6462,1793.0004
86.31862,-43.752144,-224.07129,472.9266,241.29274,414.5171,220.01538,197.2742,117.14472,830.05505,749.38513,946.8119,1487.9501,1361.9971,2238.4683,3027.7595,5650.6665,5558.646,3405.0273,1822.7128
-250.16255,-248.93591,-79.099365,118.17534,-317.87628,-263.68402,-175.32188,712.63025,892.8578,852.90826,776.3936,502.28076,639.5367,290.47775,1163.151,2220.269,3457.3228,3752.5933,2641.788,1679.493
-616.7639,-118.11454,537.9021,123.36471,71.50364,205.8626,-260.2976,-228.78902,233.69392,-461.56363,-371.56757,234.44118,536.52637,782.02954,343.27765,972.1559,1177.3098,1552.8253,1177.4657,1375.4358
288.3018,46.66154,-133.30678,9.156193,-41.93482,-99.4427,-94.235275,55.23117,-157.40619,-91.78178,-75.729034,242.95367,396.0784,-76.17098,798.98517,1596.2809,896.1586,112.95664,52.000557,983.6107
569.0928,174.96674,-413.70435,-303.0321,33.84611,559.929,117.17737,384.03033,182.00261,29.779087,66.06335,457.52982,552.5808,209.02112,639.5976,1287.8977,689.5818,58.72973,-643.3934,325.24384
37.69937,-62.00904,630.2671,423.70975,-41.858192,22.033916,-66.682625,-391.05386,-391.6504,325.04858,652.83154,-471.5531,-249.72011,93.39465,247.2378,844.09357,-144.4413,272.70016,244.18776,274.57278
7.6668615,210.86913,-280.81186,-448.69516,775.71075,141.72531,553.5343,691.81195,172.19565,416.5525,-119.44423,-189.76337,-376.14575,-86.62644,-640.755,-263.95486,-67.09997,-155.72995,13.509598,-189.14265
-366.83102,32.608013,-428.50964,-588.8999,489.93216,665.0198,21.819592,-591.7398,-604.51044,746.0678,166.37477,24.533504,-9.974015,-98.42516,-417.56564,-240.07811,176.047,111.754166,823.2682,428.2409
-466.2528,-235.09105,-258.59796,-234.75584,303.17105,1228.6833,499.64352,563.7721,-153.19873,37.773403,240.1781,-592.6526,383.8998,-19.9182,-246.07416,-142.43509,27.107475,240.8488,-74.99975,-48.533142
-590.65125,220.57916,-284.7026,-886.2373,-379.11505,596.71936,510.37463,380.68497,156.96281,-443.27533,876.2063,344.66055,527.3829,225.03189,-243.19615,-556.3484,-372.27283,419.8958,-43.47725,-2.790471
141.72093,-313.90588,31.61604,-6.980695,261.34872,460.33203,775.93286,-316.93622,-90.88797,-252.19196,-725.4463,-825.3854,585.8405,38.962845,-172.58614,-59.278748,511.66953,-236.28206,-384.911,-393.26022
-51.017063,-130.78159,-313.7587,-653.67706,-99.13747,-161.37022,396.85684,-235.82986,-716.7339,42.772327,378.23132,-49.255016,367.65054,-587.5237,-53.848244,-71.56002,448.33627,-654.10736,-713.9299,142.11887
237.68459,-62.875877,-865.91455,-274.25513,605.0076,-310.25986,-201.54597,-59.330967,-346.136,61.304268,611.2214,-207.43307,360.72107,460.0569,554.2219,179.32463,-160.55319,456.3968,78.85796,619.2595
-235.21494,408.69376,317.99802,19.030872,121.13981,76.63243,934.01385,398.61328,-151.71204,-463.39282,225.10938,-151.66327,232.5157,244.30075,-161.45561,170.28012,-312.6431,-241.16939,-309.43295,-25.949642
-118.09434,-329.3267,-328.24756,-327.4793,-530.6497,-350.13498,450.478,-206.73799,0.88569355,-648.6398,-159.81154,487.54025,-303.12262,-112.39806,-321.05673,178.35283,398.9559,314.0351,172.42668,-338.16077
-627.1831,-387.2746,-716.9609,-630.1612,-9.739633,-349.42773,-23.684975,-392.92087,-431.51642,-391.9369,-553.66907,126.17349,168.12668,461.1132,509.12216,1062.8922,465.2484,-414.4383,-58.841564,-231.89099
504.03415,132.71072,-249.79733,292.0066,604.053,408.58163,-23.059664,105.03634,-320.7731,393.49084,978.2605,304.76398,-118.21701,-255.61113,-242.24509,749.13214,507.26093,-12.454215,183.87567,97.78693
-436.73663,-540.9614,-80.254845,152.59605,-249.25723,-633.1775,-539.2745,-180.6253,-361.1708,79.63708,154.34605,-253.07356,-388.84293,442.31287,28.249819,-110.11766,458.93497,476.0995,43.48624,-597.30316
-492.4579,-250.58536,-116.999275,-397.92834,-166.20445,255.84573,310.74188,56.552567,-740.6675,279.9252,-108.89017,10.942094,380.37906,-441.0012,-346.18103,-645.6866,-131.162,-41.92045,379.59155,502.63004
64.33691,180.64478,-111.32184,77.022835,51.54023,455.49652,-516.34454,23.924585,-356.10623,35.173317,-142.90701,-108.86273,68.23595,-282.03455,725.5659,52.50928,8.298934,-481.02682,102.67873,-49.118713
-153.10686,581.067,361.79016,330.86194,145.65651,210.59027,-112.73099,849.118,502.1683,272.38745,125.16232,-371.49554,-62.874336,-321.22995,106.85496,351.11783,227.20128,133.77466,37.133076,-129.13611
-263.70334,-250.30565,-118.254745,336.84485,-61.336018,-733.7609,-68.43658,622.40967,625.80817,41.775387,-320.76935,669.8858,127.965706,-394.2443,-212.88979,267.45984,37.998566,511.28088,271.30783,350.8368
148.025,-42.55337,168.35046,-256.13403,-562.31274,-558.35803,136.5835,418.68454,539.59125,787.7067,-125.90818,-65.25212,21.651773,-136.8984,-224.19894,419.54993,217.49498,-433.91818,-233.14577,447.6018
-41.909683,407.68317,-392.7417,161.12746,262.54938,508.6638,25.392965,18.418077,-576.64905,475.2818,376.09344,329.43976,411.91537,-755.1536,-474.2466,320.9831,574.604,463.97144,5.040928,-134.55249
92.01141,461.40256,-274.4589,305.24564,-203.61366,689.3985,547.66394,393.79926,-467.31775,-557.69366,-351.2865,338.65427,-391.99728,-576.1776,-269.49823,368.68964,-37.643356,264.58713,-720.20746,-440.94586
495.48596,623.63226,-438.66638,-688.00323,-111.73367,-47.63281,-403.64737,324.04468,-171.16447,-168.4973,174.35728,216.39474,-314.3245,378.6889,-73.99578,-427.05563,-930.3104,58.843597,90.802246,-292.61105
45.926155,-177.15524,-768.4695,115.856544,-39.481663,73.87519,-13.178077,-216.67099,436.79474,808.6762,-119.47149,-381.1651,64.626854,227.3719,-381.36484,-382.43304,274.01968,463.96066,487.9235,-560.2919
79.58052,117.01189,-801.5526,-542.269,-600.9243,-554.00635,219.74185,-337.5986,-258.8954,203.13492,-11.099546,300.70163,728.4621,-349.9795,38.55884,-412.2501,284.66577,-238.15144,-350.43674,-183.01082
-233.79285,-56.027397,404.57394,66.86412,598.22064,-113.005035,71.41156,-994.5226,-752.7877,-214.58066,-248.19032,-255.1659,222.27571,-257.6265,-79.25554,-545.1629,-306.93933,345.47818,184.81981,-69.01756
-161.58719,-326.74997,426.73523,-220.5057,28.746464,-219.70332,203.40524,-235.02316,-140.56682,-828.15,270.8752,49.93064,-50.30448,-356.14328,-491.86395,-62.65851,-512.2733,-645.5055,-232.26248,-417.6735
-844.7627,-773.4296,273.73157,85.79641,860.04175,191.2109,230.28758,-189.83372,-224.73499,144.58324,-121.8712,-430.5051,-397.3653,348.4433,463.82697,-108.89711,-149.48659,-355.74655,316.8017,-268.59494
564.4352,-252.11256,-548.6389,-314.54977,245.2044,-42.715626,278.12592,-279.07556,-290.62592,576.4686,520.45233,-376.83096,-359.71805,140.90762,-137.50206,-39.44415,531.33655,2.1911066,185.62212,-2.1500173
265.64346,653.31134,-19.882036,-605.9219,-281.6557,-324.29398,688.8965,12.864863,-98.76753,175.40019,-79.95749,-454.07678,59.983658,-453.5583,-687.9529,91.0612,372.09128,-281.34152,113.798096,-121.562744
271.38275,225.19125,-214.91457,-29.449903,260.7409,-808.83203,-76.13142,406.4835,-207.5949,-494.5729,-998.30646,-114.01676,354.8902,-271.10638,-433.2731,448.5262,253.76746,-176.00336,107.01185,526.22406
209.1373,-152.44217,-436.71335,344.69235,784.2767,69.081215,-50.41802,576.8764,171.14099,-233.29575,-458.5271,363.58896,301.65482,-294.90454,195.16664,27.312145,-246.14189,263.14084,-114.143196,-151.6685
126.43316,-13.093527,-498.2118,-364.65427,-152.46501,739.6058,522.58954,-368.78262,-609.13904,-224.17242,-570.942,104.234276,-322.6236,235.79477,562.0446,-264.39832,-1163.9015,-660.6406,31.91234,-466.43863
-225.28433,97.59825,-379.1441,-3.559116,225.68001,513.5228,123.90071,-764.11176,-531.3029,107.94484,-58.376827,383.25,-459.38455,636.2539,-2.73087,-138.85944,-410.59036,272.3286,-293.58066,-675.01434
-293.62256,319.1039,200.0103,-15.172486,230.61208,-182.54778,-117.09785,310.42398,586.34485,110.8906,-23.000685,24.345566,-617.65845,476.33835,155.33005,-232.70786,-240.68524,-177.36516,-99.740265,173.53171
-915.4805,-9.906282,-80.977905,-578.925,120.89217,5.269746,-362.3417,-681.05365,-72.55492,-238.04126,-73.200485,515.302,-55.938625,-232.01285,271.47675,185.09311,-56.942924,-536.80786,597.73303,-71.49336
-307.84796,-928.0101,-149.6824,-472.916,85.25258,-569.3847,24.179762,4.464922,87.83186,110.325775,178.68912,104.28081,-86.13605,-282.45837,-738.7398,-513.7594,82.44241,-57.132175,344.62506,-275.3842
1016.5056,-91.49174,108.55504,325.69656,-167.17828,-402.25317,-158.13962,-299.52344,5.2879033,-458.01083,-541.9978,-281.87042,-148.8196,212.75194,-213.91766,231.04475,260.70502,-293.8442,-839.559,-576.2833
-361.4968,20.983213,-189.32292,54.390045,-191.24516,-487.56714,61.63688,-177.2101,-793.651,-303.43857,147.59383,-22.912714,-172.61777,222.4496,-515.849,-237.64723,-242.49504,168.75249,-1107.7714,-390.338
-65.270706,240.12198,242.6638,-296.62473,-279.35318,-531.63477,14.8433895,-105.775375,-670.89154,-182.40906,-6.444929,667.39594,218.61919,-711.95874,-893.54474,89.04635,-454.31726,281.5849,-815.18677,41.121265
387.33087,-601.5859,49.287785,431.38782,-139.11708,-651.2464,-320.28378,-254.13441,-239.35362,-103.141075,23.98277,117.485115,-15.192323,-205.6125,-645.869,-390.6845,-280.0951,376.46304,-690.7541,-349.75787
801.1699,28.059847,286.1367,19.025131,-145.8903,41.475163,377.26575,-270.8978,161.95737,642.43805,-393.63022,-502.7634,-312.35068,98.66215,-421.86282,-407.43982,511.0746,649.8507,-482.2762,239.44435
